timestamp,method,chosen_path,path_a_bytes,path_b_bytes,path_switches
23:16:40,ecmp,A,13174059.493359206,4859194.047521397,0
23:16:42,ecmp,A,13695066.671429714,4880571.879815769,0
23:16:44,ecmp,A,13325431.160410674,4710492.487076961,0
23:16:47,ecmp,A,14505315.455051096,5036897.666553754,0
23:16:49,ecmp,A,12953477.745264338,4781180.04258562,0
23:16:51,ecmp,A,14414248.177132484,5059963.134291087,0
23:16:54,ecmp,A,13527903.909774182,4362093.955472602,0
23:16:56,ecmp,A,14288214.840353003,4519123.83336257,0
23:16:58,ecmp,A,14899790.651908753,4742621.153272209,0
23:17:01,ecmp,A,14193244.67903014,4408397.131088109,0
23:17:03,ecmp,A,13664327.856240535,4633247.311025342,0
23:17:05,ecmp,A,14444798.288391102,4990972.200054499,0
23:17:08,ecmp,A,13654649.47543799,4674491.61928478,0
23:17:10,ecmp,A,14232476.936101466,5157757.438274409,0
23:17:12,ecmp,A,13490561.181490676,4367030.424629038,0
23:20:14,ecmp,A,0,0,0
23:20:16,ecmp,A,14039844.84954347,4908695.869587859,0
23:20:19,ecmp,A,12746751.708755953,4387472.301909721,0
23:20:21,ecmp,A,12937110.896790534,4257369.600956263,0
23:20:24,ecmp,A,14270310.610924188,5055088.791106093,0
23:20:26,ecmp,A,11584187.141607808,3864881.052194747,0
23:20:28,ecmp,A,11526982.445339123,3844225.9240590613,0
23:20:31,ecmp,A,11979934.482167676,4194205.3813275294,0
23:20:33,ecmp,A,12079776.596545065,4153068.812132908,0
23:20:36,ecmp,A,11965439.07812885,3748702.5950600146,0
23:20:38,ecmp,A,11188715.721055172,3779051.402771751,0
23:20:40,ecmp,A,11908362.692848515,3882932.9804316876,0
23:20:43,ecmp,A,13674635.542224782,4499933.840142703,0
23:20:45,ecmp,A,12921806.237275086,4429781.126041349,0
23:20:48,ecmp,A,13990082.791865211,4869635.9812872745,0
23:20:50,ecmp,A,15225888.893447028,5245513.817134086,0
23:20:52,ecmp,A,14838882.110474939,5222334.338752594,0
23:20:55,ecmp,A,12481405.199525172,4249927.820897653,0
23:20:57,ecmp,A,13485974.109883143,4688139.023207349,0
23:21:00,ecmp,A,14252076.601957181,4843298.236801165,0
23:21:02,ecmp,A,13998330.29598016,4796338.554528298,0
23:21:04,ecmp,A,13227763.957015136,4489253.50549477,0
23:21:07,ecmp,A,14145727.842868812,4632342.341512135,0
23:21:09,ecmp,A,14249835.60445895,4721160.048460869,0
23:21:11,ecmp,A,13847229.55339245,4955888.01476636,0
23:21:14,ecmp,A,14196923.061834177,5015133.76969701,0
23:23:03,ecmp,A,0,0,0
23:23:05,ecmp,A,10415959.703088662,3478470.2323529925,0
23:23:07,ecmp,A,8573305.002660902,2863253.8910024986,0
23:23:09,ecmp,A,10059289.316112122,3345773.808586899,0
23:23:11,ecmp,A,9347043.711822798,3120886.8740538396,0
23:23:13,ecmp,A,10025084.373781284,3349841.694526745,0
23:23:16,ecmp,A,10160528.007159783,3374566.031999226,0
23:23:18,ecmp,A,9501518.148897009,3167404.186993168,0
23:23:20,ecmp,A,9173383.505083293,3051100.3599400064,0
23:23:22,ecmp,A,8752435.229580285,2922007.6192045812,0
23:23:24,ecmp,A,9101203.545320772,3037142.7217859784,0
23:23:26,ecmp,A,8894245.176021704,2960429.7365544583,0
23:23:28,ecmp,A,9943196.304240469,3315544.999332266,0
23:23:30,ecmp,A,8882038.00246723,2957992.9366730647,0
23:23:32,ecmp,A,9213501.963761305,3068378.9035194484,0
23:23:34,ecmp,A,9795867.088035425,3269914.9865755416,0
23:23:36,ecmp,A,10189057.909859203,3398072.323352932,0
23:23:39,ecmp,A,9639694.407638928,3208227.747003299,0
23:23:41,ecmp,A,8605089.133015158,2864643.354986837,0
23:23:43,ecmp,A,8383937.645823843,2798900.4350395366,0
23:23:45,ecmp,A,8529789.729269924,2840783.1910928003,0
23:23:47,ecmp,A,9628285.957019622,3218132.012016945,0
23:23:49,ecmp,A,9316439.943564227,3109448.1342148166,0
23:23:51,ecmp,A,9471487.43852554,3151664.683050384,0
23:23:53,ecmp,A,9651700.958561474,3232496.1670334237,0
23:23:55,ecmp,A,10027359.734070739,3321681.617432497,0
23:23:57,ecmp,A,9919721.96676214,3296235.3639316605,0
23:23:59,ecmp,A,10122866.58159939,3391266.5540645192,0
23:24:02,ecmp,A,10260364.161953205,3410548.8656787,0
23:29:17,weighted_history,A,0,0,0
23:29:19,weighted_history,B,12677608.799364848,4401835.244795512,1
23:29:22,weighted_history,B,14185862.001153272,4581754.129263216,1
23:29:24,weighted_history,B,12708949.808970192,4257878.05015447,1
23:29:26,weighted_history,B,13559042.698821917,4749941.475750514,1
23:29:29,weighted_history,B,13443712.078843601,4378291.56526483,1
23:29:31,weighted_history,B,13830666.768977825,4841366.064868256,1
23:29:33,weighted_history,B,14604321.366751518,5307312.768590046,1
23:29:36,weighted_history,B,13123705.589597903,4196195.25902541,1
23:29:38,weighted_history,B,13592108.42144592,4383016.974141713,1
23:29:40,weighted_history,B,13651148.542663055,4605587.626968234,1
23:29:43,weighted_history,B,14956472.372235699,4924363.972198748,1
23:29:45,weighted_history,B,13685843.332802147,4357043.451488208,1
23:29:47,weighted_history,B,13615831.522974273,4340451.832614185,1
23:29:50,weighted_history,B,15086511.799375687,4889336.404131504,1
23:29:52,weighted_history,B,12895943.32955009,4169914.5577878337,1
23:29:55,weighted_history,B,14500402.740001079,4715445.011713958,1
23:29:57,weighted_history,B,12284602.796715269,4073019.2004872365,1
23:29:59,weighted_history,B,12064825.111463191,4060707.840617905,1
23:30:02,weighted_history,B,12722693.894566754,4139124.8238413874,1
23:30:04,weighted_history,B,14766789.096444631,4755203.282619434,1
23:30:06,weighted_history,B,12894139.159745673,4396833.469026555,1
23:30:09,weighted_history,B,14456041.77325638,4549802.665132167,1
23:30:11,weighted_history,B,15031045.268755747,4896727.801919285,1
23:30:13,weighted_history,B,14086128.638498977,4401645.89742024,1
23:30:16,weighted_history,B,13891905.058682173,4580217.933098321,1
23:32:13,weighted_history,A,0,0,0
23:32:16,weighted_history,B,14386172.161173565,4920964.686956508,1
23:32:18,weighted_history,B,12317831.99047754,4212241.9729544455,1
23:32:21,weighted_history,B,13431863.12024578,4380852.38834872,1
23:32:23,weighted_history,B,13704129.825862713,4316201.068733113,1
23:32:25,weighted_history,B,13716019.865761537,4478045.83669834,1
23:32:28,weighted_history,B,13097002.743463626,4311168.710890366,1
23:32:30,weighted_history,B,14536458.368410084,4623284.571689016,1
23:32:32,weighted_history,B,13203471.058205087,4523316.820079255,1
23:32:35,weighted_history,B,13846829.196548795,4729011.6127267685,1
23:32:37,weighted_history,B,14267657.667952051,4874648.63287044,1
23:32:40,weighted_history,B,13517736.938386234,4380305.204603668,1
23:32:42,weighted_history,B,14503893.552657222,4684013.829685597,1
23:32:44,weighted_history,B,13719837.99421159,4578463.947922054,1
23:32:47,weighted_history,B,12874981.007395945,4169890.8954880536,1
23:32:49,weighted_history,B,12688841.38908285,4224058.719947544,1
23:32:52,weighted_history,B,12080325.863442084,3862601.405260395,1
23:32:54,weighted_history,B,13021879.034863839,4424674.806210529,1
23:32:57,weighted_history,B,14040776.945173413,4596377.86182082,1
23:32:59,weighted_history,B,14083367.456464365,4448614.730526226,1
23:33:01,weighted_history,B,12823838.817451349,4193893.7154536014,1
23:33:04,weighted_history,B,14474654.741503054,4494495.717549734,1
23:33:06,weighted_history,B,14068398.256421223,4560083.56381743,1
23:33:08,weighted_history,B,13440265.92112398,4268126.95274324,1
23:33:11,weighted_history,B,12736316.09371594,4578113.609850448,1
23:33:13,weighted_history,B,12988798.09178545,4599987.60164527,1
23:34:46,weighted_history,A,0,0,0
23:34:48,weighted_history,B,8929969.296574648,2968087.4163122536,1
23:34:50,weighted_history,B,9418119.973461524,3135246.5155336126,1
23:34:52,weighted_history,B,9217603.453287346,3075090.396809764,1
23:34:54,weighted_history,B,9933380.96517905,3305509.3689475944,1
23:34:57,weighted_history,B,9630378.671304673,3208777.7392901652,1
23:34:59,weighted_history,B,9880578.377116257,3295803.4576291097,1
23:35:01,weighted_history,B,9663348.97204165,3209612.4394379533,1
23:35:03,weighted_history,B,9990677.705290904,3342846.9043872757,1
23:35:05,weighted_history,B,9875812.924611699,3290533.0986357075,1
23:35:07,weighted_history,B,10484045.115451887,3494287.5009746123,1
23:35:09,weighted_history,B,10341904.76860378,3445659.936573915,1
23:35:11,weighted_history,B,10244298.87561669,3413384.962571726,1
23:35:13,weighted_history,B,10298598.878255589,3422745.796206671,1
23:35:15,weighted_history,B,10160304.47603767,3396604.9508951055,1
23:35:17,weighted_history,B,9532590.410492381,3181959.47739863,1
23:35:19,weighted_history,B,9996961.009169891,3323976.017171043,1
23:35:22,weighted_history,B,9749513.472386777,3248760.6539708287,1
23:35:24,weighted_history,B,9961417.399074262,3321820.8509356203,1
23:35:26,weighted_history,B,9649908.1654024,3215747.778426515,1
23:35:28,weighted_history,B,9295799.59052919,3099924.6360354936,1
23:35:30,weighted_history,B,10178898.43210028,3395198.0741555556,1
23:35:32,weighted_history,B,10085293.635215947,3371763.0957842306,1
23:35:34,weighted_history,B,10388260.89232709,3450112.824980345,1
23:35:36,weighted_history,B,9641319.663364803,3212898.3251999733,1
23:35:38,weighted_history,B,9346958.007703412,3125061.2758427863,1
23:35:40,weighted_history,B,10361639.391473144,3456395.411162786,1
23:35:42,weighted_history,B,10087684.337319823,3349086.712420836,1
23:35:44,weighted_history,B,10364571.5482702,3466184.8364969413,1
05:08:53,weighted_history,A,0,0,0
05:08:57,weighted_history,B,2107796.426176052,692844.5753133029,1
05:09:00,weighted_history,B,3587064.2515826193,1238373.6238138953,1
05:09:04,weighted_history,B,4529348.165435075,1425706.73480774,1
05:09:07,weighted_history,B,4148425.9246492023,1315873.7292251782,1
05:09:10,weighted_history,B,4540601.520742288,1616728.9306490517,1
05:09:13,weighted_history,B,3840482.6199127818,1327293.9285628158,1
05:09:16,weighted_history,B,4025895.8114367975,1241947.6130696682,1
05:09:19,weighted_history,B,4553022.001301843,1574443.6348172415,1
05:09:22,weighted_history,B,4805653.88529722,1571926.583498759,1
05:09:25,weighted_history,B,5100115.691322004,1770791.3273586985,1
05:09:29,weighted_history,B,4811791.651988299,1785206.7529214348,1
05:09:32,weighted_history,B,4092833.606095106,1345442.643825451,1
05:09:35,weighted_history,B,4939675.679947127,1647463.0809119288,1
05:09:38,weighted_history,B,4511363.55021987,1465374.6455416174,1
05:09:41,weighted_history,B,4417859.001965438,1369628.7034944356,1
05:09:44,weighted_history,B,5706467.617838671,1917238.3163415466,1
05:09:46,weighted_history,B,4585910.5540709365,1523121.0638951045,1
23:46:33,round_robin,A,0,0,0
23:46:36,round_robin,B,4797987.823785068,1660404.894271276,1
23:46:38,round_robin,A,9554111.790922659,3384757.00165247,2
23:46:41,round_robin,B,10103628.880944364,3298806.5354689835,3
23:46:44,round_robin,A,8520453.779879041,2822872.70043615,4
23:46:46,round_robin,B,8350834.145521065,2755221.301076223,5
23:46:49,round_robin,A,8534971.210886156,2925591.8606090927,6
23:46:51,round_robin,B,9226447.46644414,3254965.4208098226,7
23:46:54,round_robin,A,9087944.218975613,3154526.85280402,8
23:46:56,round_robin,B,9444197.797306068,3263327.2036722014,9
23:46:59,round_robin,A,9386660.174611187,3257418.6266523586,10
23:47:01,round_robin,B,9638171.785142012,3342961.7159767156,11
23:47:04,round_robin,A,9518073.785357429,3115008.1621852154,12
23:47:06,round_robin,B,10477300.796280202,3376357.235631012,13
23:47:09,round_robin,A,9588346.288516516,3252771.1002284554,14
23:47:11,round_robin,B,10252845.133335296,3266674.18844055,15
23:47:14,round_robin,A,9705893.808248732,3222094.933834614,16
23:47:17,round_robin,B,9646242.03838794,3171637.586683149,17
23:47:19,round_robin,A,9559984.182867317,3090208.174560077,18
23:47:22,round_robin,B,9729973.251990449,3409451.032887006,19
23:47:24,round_robin,A,9812046.604544118,3204724.41602778,20
23:47:27,round_robin,B,9741443.434255911,3170380.9804409742,21
23:47:29,round_robin,A,9696012.948675254,3397102.3408850594,22
23:49:29,least_utilized,A,0,0,0
23:49:32,least_utilized,B,8341331.970438946,2424334.268568423,1
23:49:34,least_utilized,B,8385332.651130667,2519250.032606242,1
23:49:37,least_utilized,B,8252483.644434673,2784851.6611596057,1
23:49:39,least_utilized,B,8407068.14849203,2939496.33591113,1
23:49:42,least_utilized,B,8457024.141733522,2454274.558119472,1
23:49:44,least_utilized,B,8018685.603870354,3073140.954218326,1
23:49:47,least_utilized,B,7616125.128270517,2861553.110028516,1
23:49:50,least_utilized,B,8096504.128570924,3008998.4006075505,1
23:49:52,least_utilized,B,7840777.563950805,2971474.029884035,1
23:49:55,least_utilized,B,7949642.033847155,3117538.956269661,1
23:49:57,least_utilized,B,7825184.401821108,3032002.9476054003,1
23:50:00,least_utilized,B,8173017.530112135,2976584.8667410323,1
23:50:03,least_utilized,B,8239032.775600689,2263459.6878763125,1
23:50:05,least_utilized,B,8134639.991441614,2379880.016370641,1
23:50:08,least_utilized,B,8003759.433936382,2332586.9442690713,1
23:50:10,least_utilized,B,7687157.729493601,2942891.5264248666,1
23:50:13,least_utilized,B,7992951.597359038,3044923.642610448,1
23:50:15,least_utilized,B,7891594.128547348,3003422.0027947444,1
23:50:18,least_utilized,B,8503780.402616084,2322897.4709637975,1
23:50:20,least_utilized,B,7528429.960625482,3077668.307680384,1
23:50:23,least_utilized,B,13696675.111564241,5241971.943018375,1
23:50:26,least_utilized,B,8392436.089504903,2375243.6689251456,1
23:50:29,least_utilized,B,8065564.263259149,2295845.6184700434,1
23:52:02,ecmp,A,0,0,0
23:52:05,ecmp,A,9070509.845616514,3191238.780568958,0
23:52:07,ecmp,A,8363810.150728304,2941220.0794315725,0
23:52:10,ecmp,A,8601983.99690989,3069194.0738339736,0
23:52:12,ecmp,A,8689060.792459145,3046837.56511599,0
23:52:15,ecmp,A,8700990.422217065,2979609.633229885,0
23:52:17,ecmp,A,8634262.919043778,3005581.955777166,0
23:52:20,ecmp,A,8692293.76260238,2932556.762324442,0
23:52:23,ecmp,A,8709923.089189673,3029304.5238888604,0
23:52:25,ecmp,A,8755977.164294077,2978534.1711368915,0
23:52:28,ecmp,A,8755262.556700928,2805993.9687428633,0
23:52:30,ecmp,A,8724377.018273074,3012263.2444978883,0
23:52:33,ecmp,A,8938970.303962752,2919328.154596141,0
23:52:35,ecmp,A,8848319.365282346,2935700.1752475644,0
23:52:38,ecmp,A,8974932.034480622,3077623.4467575722,0
23:52:41,ecmp,A,8403551.14003293,2681699.8193729594,0
23:52:43,ecmp,A,8069510.327873257,2768394.6765863844,0
23:52:46,ecmp,A,7918179.217715495,2770777.99885324,0
23:52:48,ecmp,A,8093186.476130727,2489936.8042805437,0
23:52:51,ecmp,A,8071642.41675295,2916260.166809961,0
23:52:53,ecmp,A,7697093.330749296,2641037.263900461,0
23:52:56,ecmp,A,8333355.301498732,3027354.373952939,0
23:52:59,ecmp,A,7572314.257779629,2636284.178829906,0
23:53:01,ecmp,A,8147778.934530903,2851206.5531557724,0
23:54:06,weighted_history,A,0,0,0
23:54:09,weighted_history,B,8198536.876446348,2690946.422281641,1
23:54:12,weighted_history,B,6660324.164738997,2001245.0969701193,1
23:54:15,weighted_history,B,6856111.6298157275,2122731.6450788914,1
23:54:17,weighted_history,B,7799530.3892646665,2677400.339146186,1
23:54:20,weighted_history,B,8928318.527274447,2816433.168589998,1
23:54:22,weighted_history,B,8569924.973132076,2853185.3119952665,1
23:54:25,weighted_history,B,8759773.470117703,2997832.9012179268,1
23:54:27,weighted_history,B,8416600.338602081,2921624.5878194403,1
23:54:30,weighted_history,B,8292280.080297296,2638432.042169789,1
23:54:33,weighted_history,B,7972016.720789535,2580061.5402203333,1
23:54:35,weighted_history,B,8400435.950524678,2677614.066819982,1
23:54:38,weighted_history,B,8542940.453385072,2935439.3214626256,1
23:54:40,weighted_history,B,8122234.212684313,2879105.4900296447,1
23:54:43,weighted_history,B,8542006.464700758,2758708.6148363324,1
23:54:45,weighted_history,B,8575802.92440371,2725541.7223210344,1
23:54:48,weighted_history,B,8083646.565577498,2511036.310448276,1
23:54:51,weighted_history,B,8648369.401869044,2770619.3184630563,1
23:54:53,weighted_history,B,8366587.918167332,2802006.8394970703,1
23:54:56,weighted_history,B,8775764.804869095,3036788.203526305,1
23:54:59,weighted_history,B,8307468.930086592,2855635.963230001,1
23:55:01,weighted_history,B,8240730.14769298,2544888.9602107424,1
23:55:04,weighted_history,B,8631229.15657691,2796758.9711877317,1
23:55:06,weighted_history,B,9580569.926350601,3110553.3730347874,1
